id,family_id,code,sku,name,image,slug,parent,is_enabled,values,associations,created_at,updated_at
315,383,1669603a-ae78-43fd-b816-f0ef69b6876f,11134796,Approx APPMP4018GBW MP3 player & recorder,8/c/e/9/8ce948adb98c9b59c38dc18eb0267e701531b37c_11134796_6865.jpg,approx-appmp4018gbw-mp3-player-recorder,,true,"{""picture"":""8\/c\/e\/9\/8ce948adb98c9b59c38dc18eb0267e701531b37c_11134796_6865.jpg"",""name"":""Approx APPMP4018GBW MP3 player & recorder"",""power_requirements"":""3.7V"",""release_date"":""4 \u043e\u043a\u0442. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:30,2023-06-11 17:26:30
316,386,eb456133-7756-4f9a-9d0b-1244dae1585e,11146003,NEC MultiSync EA273WM,,nec-multisync-ea273wm,,true,"{""name"":""NEC MultiSync EA273WM"",""display_diagonal"":{""amount"":""27"",""unit"":""\u0434\u044e\u0439\u043c""},""response_time"":5.0,""release_date"":""6 \u043e\u043a\u0442. 2011"",""display_srgb"":false,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
317,385,b4e8ab94-43e8-41ea-b48a-45ba5bca9b76,11146453,Lexmark Pro715,,lexmark-pro715,,true,"{""maximum_print_size"":""Legal (216 x 356 mm)"",""multifunctional_functions"":[""Copy"",""Fax"",""Print"",""Scan""],""name"":""Lexmark Pro715"",""release_date"":""6 \u043e\u043a\u0442. 2011"",""color_scanning"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
318,385,cff5cfb8-c819-4ae1-b94b-49f5fba3eb45,11146454,Lexmark Pro915,,lexmark-pro915,,true,"{""maximum_print_size"":""Legal (216 x 356 mm)"",""multifunctional_functions"":[""Copy"",""Fax"",""Print"",""Scan""],""name"":""Lexmark Pro915"",""release_date"":""6 \u043e\u043a\u0442. 2011"",""color_scanning"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
319,382,e9defb1e-b5e3-4cdf-b87e-6debfa8bad42,11164822,Philips AD7000W,1/7/8/0/1780ebc6a44f69c1b2cb475acac95a888ff7c680_11164822_Philips.jpg,philips-ad7000w,,true,"{""picture"":""1\/7\/8\/0\/1780ebc6a44f69c1b2cb475acac95a888ff7c680_11164822_Philips.jpg"",""name"":""Philips AD7000W"",""release_date"":""9 \u043e\u043a\u0442. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
320,378,e3ef258d-fc43-4667-b1eb-bf331e670b08,11179791,Canon PowerShot S100,,canon-powershot-s100-1,,true,"{""camera_type"":""Compact"",""sensor_type"":""CCD"",""name"":""Canon PowerShot S100"",""total_megapixels"":""16000000"",""weight"":{""amount"":""533"",""unit"":""\u0433""},""optical_zoom"":5.0,""release_date"":""11 \u043e\u043a\u0442. 2011"",""auto_exposure"":false,""auto_focus_lock"":false,""auto_focus_assist_beam"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
321,380,c0bcc2af-ff4c-40f2-ae22-e26ba1dd738e,11180066,HP LaserJet Enterprise 500 color M551xh,,hp-laserjet-enterprise-500-color-m551xh,,true,"{""maximum_print_size"":""A4 \/ Letter (216 x 297 mm)"",""name"":""HP LaserJet Enterprise 500 color M551xh"",""release_date"":""11 \u043e\u043a\u0442. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
322,380,51d06945-4813-45e4-8a6b-2fda92c3ec48,11180816,HP LaserJet Enterprise 600 M603n,,hp-laserjet-enterprise-600-m603n,,true,"{""maximum_print_size"":""A4 \/ Letter (216 x 297 mm)"",""name"":""HP LaserJet Enterprise 600 M603n"",""weight"":{""amount"":""24"",""unit"":""\u043a\u0433""},""release_date"":""11 \u043e\u043a\u0442. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
323,385,8938ec86-ac62-4918-9f65-8ab802145182,11180864,HP LaserJet TopShot Pro M275,,hp-laserjet-topshot-pro-m275,,true,"{""maximum_print_size"":""A4 \/ Letter (216 x 297 mm)"",""multifunctional_functions"":[""Copy"",""Print"",""Scan""],""name"":""HP LaserJet TopShot Pro M275"",""release_date"":""11 \u043e\u043a\u0442. 2011"",""color_scanning"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
324,386,d301b4c4-32f1-4799-a4c4-031bf0e75a29,11181190,ASUS VS229H-P,,asus-vs229h-p,,true,"{""name"":""ASUS VS229H-P"",""display_diagonal"":{""amount"":""22"",""unit"":""\u0434\u044e\u0439\u043c""},""response_time"":5.0,""release_date"":""11 \u043e\u043a\u0442. 2011"",""display_srgb"":false,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
325,385,f625858b-0922-4c89-a940-1ac65ee2dd4c,111836,HP officejet 4105 printer/fax/scanner/copier,,hp-officejet-4105-printer-fax-scanner-copier,,true,"{""multifunctional_functions"":[""Fax""],""name"":""HP officejet 4105 printer\/fax\/scanner\/copier"",""release_date"":""15 \u0438\u044e\u043b. 2005"",""color_scanning"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
326,386,98dd1876-77d9-422c-b88f-cfd74d93968d,11207645,ASUS VE198S,,asus-ve198s-1,,true,"{""name"":""ASUS VE198S"",""display_diagonal"":{""amount"":""19"",""unit"":""\u0434\u044e\u0439\u043c""},""response_time"":5.0,""release_date"":""16 \u043e\u043a\u0442. 2011"",""display_srgb"":false,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
327,386,54b9786d-3cda-4fe0-8e2d-5062f959c880,11209331,Lenovo ThinkVision LT1952p,,lenovo-thinkvision-lt1952p-1,,true,"{""name"":""Lenovo ThinkVision LT1952p"",""display_diagonal"":{""amount"":""19"",""unit"":""\u0434\u044e\u0439\u043c""},""response_time"":5.0,""release_date"":""17 \u043e\u043a\u0442. 2011"",""display_srgb"":false,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
328,386,291f2975-ee1a-4083-9d79-e3d9e4682108,11227291,Philips 241S4LSS,,philips-241s4lss,,true,"{""name"":""Philips 241S4LSS"",""display_diagonal"":{""amount"":""24"",""unit"":""\u0434\u044e\u0439\u043c""},""response_time"":5.0,""release_date"":""18 \u043e\u043a\u0442. 2011"",""display_srgb"":true,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
329,380,777f4708-bf5f-49d8-b64b-9818aba04d0c,11227627,Xerox Phaser 7800V_GX,,xerox-phaser-7800v-gx,,true,"{""maximum_print_size"":""A3 (297 x 420 mm)"",""name"":""Xerox Phaser 7800V_GX"",""release_date"":""19 \u043e\u043a\u0442. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
330,386,13bcba67-2c24-44ba-ac21-f5b99668c678,1123988,3M MicroTouch™ Chassis,,3m-microtouchtm-chassis,,true,"{""name"":""3M MicroTouch\u2122 Chassis"",""power_requirements"":""12V DC"",""display_diagonal"":{""amount"":""17"",""unit"":""\u0434\u044e\u0439\u043c""},""response_time"":13.0,""release_date"":""9 \u0430\u0432\u0433. 2007"",""display_srgb"":false,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
331,380,071ff551-c97b-4d13-81ab-d0224e0e1785,11260731,Lexmark E462dtn,,lexmark-e462dtn,,true,"{""maximum_print_size"":""Legal (216 x 356 mm)"",""name"":""Lexmark E462dtn"",""weight"":{""amount"":""17"",""unit"":""\u043a\u0433""},""release_date"":""20 \u043e\u043a\u0442. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
332,386,9cce0f8c-abb9-4092-bbfa-09fe91809a47,112612,iiyama E431S-B 17 INCH TFT VGA/DVI 16SM ZWART,,iiyama-e431s-b-17-inch-tft-vga-dvi-16sm-zwart,,true,"{""name"":""iiyama E431S-B 17 INCH TFT VGA\/DVI 16SM ZWART"",""power_requirements"":""AC 90 - 132 \/ 198 - 264 V, 50 \/ 60 Hz"",""display_diagonal"":{""amount"":""17"",""unit"":""\u0434\u044e\u0439\u043c""},""response_time"":16.0,""release_date"":""15 \u0438\u044e\u043b. 2005"",""display_srgb"":false,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
333,386,b083fdce-c805-438c-a241-b3db48f67b4c,112614,iiyama 20.1 INCH TFT MONITOR ZWART,,iiyama-20-1-inch-tft-monitor-zwart,,true,"{""name"":""iiyama 20.1 INCH TFT MONITOR ZWART"",""power_requirements"":""AC 100 - 240 V, 50 \/ 60 Hz"",""display_diagonal"":{""amount"":""20"",""unit"":""\u0434\u044e\u0439\u043c""},""response_time"":16.0,""release_date"":""15 \u0438\u044e\u043b. 2005"",""display_srgb"":false,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
334,380,a72d9cfc-9de0-425a-9d7f-d684811f76a4,11273391,Brother HL-2230,,brother-hl-2230,,true,"{""maximum_print_size"":""Legal (216 x 356 mm)"",""name"":""Brother HL-2230"",""release_date"":""25 \u043e\u043a\u0442. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
335,386,9685755d-9083-4135-abab-6746170c43a9,11275331,Viewsonic Value Series VA2703,,viewsonic-value-series-va2703,,true,"{""name"":""Viewsonic Value Series VA2703"",""weight"":{""amount"":""155"",""unit"":""\u043a\u0433""},""display_diagonal"":{""amount"":""27"",""unit"":""\u0434\u044e\u0439\u043c""},""response_time"":3.0,""release_date"":""25 \u043e\u043a\u0442. 2011"",""display_srgb"":false,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
336,386,880e666c-a72e-4755-a636-389199dafb8e,112806,Sony SDM-HS74PS 17IN XBLACK TFT,,sony-sdm-hs74ps-17in-xblack-tft,,true,"{""name"":""Sony SDM-HS74PS 17IN XBLACK TFT"",""display_diagonal"":{""amount"":""17"",""unit"":""\u0434\u044e\u0439\u043c""},""response_time"":16.0,""release_date"":""27 \u0438\u044e\u043d. 2005"",""display_srgb"":false,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
337,378,1418aa8f-a945-42ad-b957-8ae403ac60cf,11285974,Canon EOS 550D,,canon-eos-550d,,true,"{""camera_type"":""Compact"",""sensor_type"":""CCD"",""name"":""Canon EOS 550D"",""total_megapixels"":""16000000"",""weight"":{""amount"":""533"",""unit"":""\u0433""},""release_date"":""28 \u043e\u043a\u0442. 2011"",""auto_exposure"":false,""auto_focus_lock"":false,""auto_focus_assist_beam"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
338,386,d728359e-27cd-4fa3-a1d6-79c127604d29,11292447,HP Compaq LA2206xc,,hp-compaq-la2206xc,,true,"{""name"":""HP Compaq LA2206xc"",""display_diagonal"":{""amount"":""22"",""unit"":""\u0434\u044e\u0439\u043c""},""response_time"":5.0,""release_date"":""29 \u043e\u043a\u0442. 2011"",""display_srgb"":false,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
339,385,110436b1-1dcd-4ed8-8fd8-9a26d63b04a1,11309326,Canon imageRUNNER 2420,,canon-imagerunner-2420,,true,"{""maximum_print_size"":""A3 (297 x 420 mm)"",""multifunctional_functions"":[""N""],""name"":""Canon imageRUNNER 2420"",""release_date"":""30 \u043e\u043a\u0442. 2011"",""color_scanning"":true}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
340,386,24a4ed50-4b26-4765-92ba-eb6295da960b,11311106,Lenovo ThinkVision LT1952p,,lenovo-thinkvision-lt1952p-2,,true,"{""name"":""Lenovo ThinkVision LT1952p"",""display_diagonal"":{""amount"":""19"",""unit"":""\u0434\u044e\u0439\u043c""},""response_time"":5.0,""release_date"":""31 \u043e\u043a\u0442. 2011"",""display_srgb"":false,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
341,386,8038f063-e376-48f2-b988-bf48b068f933,11321899,Philips 241B4LPCB,,philips-241b4lpcb,,true,"{""name"":""Philips 241B4LPCB"",""display_diagonal"":{""amount"":""24"",""unit"":""\u0434\u044e\u0439\u043c""},""response_time"":5.0,""release_date"":""1 \u043d\u043e\u044f\u0431. 2011"",""display_srgb"":true,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
342,380,ba0db308-5c14-48d9-a5d0-af0164acbcc0,11325078,Xerox Phaser 6700,,xerox-phaser-6700,,true,"{""maximum_print_size"":""A4 (210 x 297 mm)"",""name"":""Xerox Phaser 6700"",""release_date"":""2 \u043d\u043e\u044f\u0431. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
343,381,0bb7552c-b2c3-4d5c-b9fb-0412a0ee4c1d,11332477,Salora 26LED7100C LED TV,b/8/4/e/b84e7792addc456746b44ccb538003cf8b4299cd_11332477_5781.jpg,salora-26led7100c-led-tv,,true,"{""picture"":""b\/8\/4\/e\/b84e7792addc456746b44ccb538003cf8b4299cd_11332477_5781.jpg"",""name"":""Salora 26LED7100C LED TV"",""display_diagonal"":{""amount"":""26"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""3 \u043d\u043e\u044f\u0431. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:31,2023-06-11 17:26:31
344,381,f4ba6d65-c7ae-4f3d-ab1b-7f666e130656,11332479,Salora 26LED7115CDW LED TV,a/5/b/a/a5baca761e9503719ce3fac6dd482f1651424778_11332479_2858.jpg,salora-26led7115cdw-led-tv,,true,"{""picture"":""a\/5\/b\/a\/a5baca761e9503719ce3fac6dd482f1651424778_11332479_2858.jpg"",""name"":""Salora 26LED7115CDW LED TV"",""display_diagonal"":{""amount"":""26"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""3 \u043d\u043e\u044f\u0431. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:32,2023-06-11 17:26:32
345,386,f1cb3b4c-099e-49e9-9740-51da5dc74787,11342012,Samsung TC180,,samsung-tc180,,true,"{""name"":""Samsung TC180"",""display_diagonal"":{""amount"":""19"",""unit"":""\u0434\u044e\u0439\u043c""},""response_time"":5.0,""release_date"":""4 \u043d\u043e\u044f\u0431. 2011"",""display_srgb"":false,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:32,2023-06-11 17:26:32
346,380,7745534b-1236-403a-a351-c5de36031336,11410,Lexmark C750fn Color Laser Printer + finishing + networking,,lexmark-c750fn-color-laser-printer-finishing-networking,,true,"{""name"":""Lexmark C750fn Color Laser Printer + finishing + networking"",""release_date"":""27 \u0438\u044e\u043d. 2005""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:32,2023-06-11 17:26:32
347,380,310bfe16-41da-4352-b549-cdc41c00e154,11677735,Samsung ML-2950NDR,,samsung-ml-2950ndr,,true,"{""maximum_print_size"":""Legal (216 x 356 mm)"",""name"":""Samsung ML-2950NDR"",""release_date"":""6 \u043d\u043e\u044f\u0431. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:32,2023-06-11 17:26:32
348,386,96a5f496-5c62-42cd-b2e7-853331dcaf8e,11699224,HP LE2002xi,,hp-le2002xi,,true,"{""name"":""HP LE2002xi"",""weight"":{""amount"":""3"",""unit"":""\u043a\u0433""},""display_diagonal"":{""amount"":""20"",""unit"":""\u0434\u044e\u0439\u043c""},""response_time"":5.0,""release_date"":""10 \u043d\u043e\u044f\u0431. 2011"",""display_srgb"":false,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:32,2023-06-11 17:26:32
349,386,1d38c2c3-5d62-4542-8a10-dc030ed265fa,11702466,Viewsonic Value Series VA2231WMA-LED,,viewsonic-value-series-va2231wma-led,,true,"{""name"":""Viewsonic Value Series VA2231WMA-LED"",""display_diagonal"":{""amount"":""22"",""unit"":""\u0434\u044e\u0439\u043c""},""response_time"":5.0,""release_date"":""10 \u043d\u043e\u044f\u0431. 2011"",""display_srgb"":false,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:32,2023-06-11 17:26:32
350,385,75355881-e0d8-42ff-9f1a-3c9c9e5d478c,11704286,Kyocera FS-1135MFP,,kyocera-fs-1135mfp,,true,"{""maximum_print_size"":""Legal (216 x 356 mm)"",""multifunctional_functions"":[""Scan""],""name"":""Kyocera FS-1135MFP"",""release_date"":""10 \u043d\u043e\u044f\u0431. 2011"",""color_scanning"":true}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:32,2023-06-11 17:26:32
351,385,85bf7958-101a-440b-b9f0-461149881eab,11704300,Canon i-SENSYS MF4410,,canon-i-sensys-mf4410,,true,"{""maximum_print_size"":""A4 (210 x 297 mm)"",""multifunctional_functions"":[""Scan""],""name"":""Canon i-SENSYS MF4410"",""release_date"":""10 \u043d\u043e\u044f\u0431. 2011"",""color_scanning"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:32,2023-06-11 17:26:32
352,385,5bc7591e-3ade-4fb1-b881-260726503f5b,11704310,Kyocera FS-1030MFP/DP/KL3,,kyocera-fs-1030mfp-dp-kl3,,true,"{""maximum_print_size"":""Legal (216 x 356 mm)"",""multifunctional_functions"":[""Copy"",""Print"",""Scan""],""name"":""Kyocera FS-1030MFP\/DP\/KL3"",""release_date"":""10 \u043d\u043e\u044f\u0431. 2011"",""color_scanning"":true}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:32,2023-06-11 17:26:32
353,386,b27a804a-7873-473b-9cc1-8a7e810891bc,11747429,Philips 241P4QPYES,,philips-241p4qpyes,,true,"{""name"":""Philips 241P4QPYES"",""display_diagonal"":{""amount"":""24"",""unit"":""\u0434\u044e\u0439\u043c""},""response_time"":6.0,""release_date"":""15 \u043d\u043e\u044f\u0431. 2011"",""display_srgb"":true,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:32,2023-06-11 17:26:32
354,386,7dec1ba5-0559-45d5-9be0-789fc0373b19,11753192,DELL P2312H,,dell-p2312h,,true,"{""name"":""DELL P2312H"",""display_diagonal"":{""amount"":""23"",""unit"":""\u0434\u044e\u0439\u043c""},""response_time"":5.0,""release_date"":""16 \u043d\u043e\u044f\u0431. 2011"",""display_srgb"":false,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:32,2023-06-11 17:26:32
